movie_id,title,genre,language,duration,rating,release_date,description,theatre_name
MV_349,"Because already collection",Thriller,Kannada,99,4.6,"2008-05-13 0:00:00","Peace keep animal. That push general finally.
Born near voice someone worker. Artist member bag need business pay knowledge. Later Congress under new environmental task.","Wave Cinemas"
MV_350,"New enter",Drama,English,101,3.8,"2008-05-17 0:00:00","Save let item on center. Movement teach present artist his. Mrs either scene relationship to walk answer security. Plant message very someone.","Wave Cinemas"
MV_351,"Wear partner daughter",Horror,English,94,5.1,"2001-04-06 0:00:00","Article education him must cell discover. Protect exactly eat.
Miss recently usually democratic including police. Old avoid her. Perform wait off nice dinner war.","Wave Cinemas"
MV_352,"Choice watch",Drama,Tamil,134,8.7,"2015-07-16 0:00:00","Yet thank positive maybe explain perform. Foot already value pressure. Out relationship sometimes newspaper another job door indeed.","Wave Cinemas"
MV_353,"Guy work night season",Comedy,Hindi,177,6,"2013-06-02 0:00:00","Individual ago development reflect also husband record view. Tend left customer administration can small want. Often fish take necessary step tell behavior.","Wave Cinemas"
MV_354,"Mother seem",Action,Kannada,160,4.1,"2003-02-08 0:00:00","Dog not threat marriage skill spend bill. Top under the sometimes process about enter. Participant ability rise.
Realize energy owner customer. Democratic resource within.","Wave Cinemas"
MV_355,"Far sea scientist",Romance,Telugu,117,5.2,"2022-01-22 0:00:00","Worry cover whose air stop couple. Heart available term south draw.
Someone tell form own everything message simple morning. Can knowledge article give difference wife recognize.","Wave Cinemas"
MV_356,"Middle theory",Sci-Fi,Kannada,176,6.9,"2016-08-05 0:00:00","Trip make deal someone stock shake picture land.
Process often which can moment property office. Something listen sell plant occur reflect.","Wave Cinemas"
MV_357,"Full fast",Drama,Malayalam,121,7.1,"2011-12-05 0:00:00","Light anything star able single up. Crime we minute per free window religious well. Industry especially red often exist.","Wave Cinemas"
MV_358,"Collection budget develop",Horror,Telugu,91,7.6,"2001-06-01 0:00:00","Training other remain nearly. Deal anyone any base might guy.
Six threat real eat gun. Care argue kitchen lay discuss common dinner.","Wave Cinemas"
MV_359,"Language house",Comedy,Malayalam,168,7.7,"2004-04-25 0:00:00","Instead television simple because floor almost billion environment. Article us out choice goal year official total.","Wave Cinemas"
MV_360,"Science world",Horror,Kannada,145,7,"2017-06-03 0:00:00","Reason lose only store. Money tend enough those. Way pull maybe skill cover type then pressure. Central bill million present physical to item least.","Wave Cinemas"
MV_361,"Front service red",Drama,Kannada,153,3.5,"2011-02-04 0:00:00","Room avoid tonight drop wrong compare not. Show raise week five.
Water chance series dark although fear. Door what beat maintain piece bag. Loss yourself radio.","Wave Cinemas"
MV_362,"Down know environment ago",Thriller,Kannada,115,8.4,"2020-02-23 0:00:00","Instead rather these doctor. I allow save black.
Firm themselves high sell deal. This drive prevent task year father raise. Gun at stage level. Send artist make exactly question risk.","Wave Cinemas"
MV_363,"More will",Sci-Fi,Bengali,167,6.6,"2001-08-15 0:00:00","Hotel deep he long. Him performance instead only. Both entire through but language difference across.
Social statement billion color end. He office have bed while all.","Wave Cinemas"
MV_364,"Pass guess father",Romance,Kannada,147,4.5,"2015-09-29 0:00:00","Decision Mr shake plant look. Leader include civil effect you.
Together card relationship work produce it physical woman. Decade window role energy officer exactly fine.","Wave Cinemas"
MV_365,"Go up while",Romance,Telugu,169,8.6,"2012-01-11 0:00:00","Tonight professional meet wonder phone money plant. Stay song and carry bed serious begin share. Sign visit his necessary of month thought.","Wave Cinemas"
MV_366,"Draw be",Drama,Bengali,154,3.7,"2007-05-22 0:00:00","Water call professor board sometimes. Future pressure economy beyond. Trip military program provide. Heart than shake positive assume hope.","Wave Cinemas"
MV_367,"Night mind",Horror,Bengali,127,5.5,"2005-02-04 0:00:00","Assume generation some happy spring. Week authority nation. Moment capital smile issue sense you factor get.","Wave Cinemas"
MV_368,"However sort billion",Drama,Malayalam,107,7.4,"2019-12-27 0:00:00","Back establish your benefit. Though later ball political market reduce might. Offer require information stage argue. Over agency rich always activity answer kid.","Wave Cinemas"
MV_369,"Meeting radio American",Romance,Bengali,102,8,"2008-06-06 0:00:00","Report his argue value recently history. Although business behind discover nice fund. Ready type collection go personal.","Wave Cinemas"
MV_370,Up,Romance,English,161,5,"2009-02-27 0:00:00","May actually score instead. Sing listen impact reflect box.
Home body enjoy dream let medical. Whether issue have may.","Wave Cinemas"
MV_371,"Suggest want something",Thriller,English,164,4.8,"2009-06-23 0:00:00","Which general response strategy second instead. Seat Republican partner machine.
Believe nation level about success from. New who whatever window.","Wave Cinemas"
MV_372,"Project pass",Action,Malayalam,105,7.5,"2018-03-20 0:00:00","Information region response whether service become deal ball. Star own since think. Those wonder law consumer ground quality. Your be fill commercial certain.","Wave Cinemas"
MV_373,"Increase toward tell",Horror,Bengali,129,5.7,"2004-08-19 0:00:00","Physical admit development team sense line democratic. Central find from behavior. Avoid result scene them.
Room huge voice knowledge can. Ok you surface talk.
Listen cell hand executive modern.","Wave Cinemas"
MV_374,"Lawyer call visit",Action,Kannada,107,3.6,"2001-03-06 0:00:00","Trial prove this deal itself board meet. Draw piece our security draw official long. Catch same happen attention meeting. Remain about agent.","Wave Cinemas"
MV_375,"Employee lead not",Horror,Tamil,175,7.8,"2007-05-04 0:00:00","Few mission general learn recent. Current popular type page available way whatever.
Wish weight poor. Maintain cup keep health. Cost eye sometimes nor government break discover.","Wave Cinemas"
MV_376,"Sit not reduce",Romance,Kannada,144,3.1,"2018-12-27 0:00:00","Cut party identify early boy. Another style ball new red action issue.
Line door movie real weight kind lawyer. Spring important worker wear his debate me consumer. World amount step wish mean.","Wave Cinemas"
MV_377,"Cup live member",Action,Kannada,167,7.3,"2015-11-17 0:00:00","Leader high fire investment. Place method determine question. Whose while contain region.
Cost just quite pattern establish college. Collection article should might form great church.","Wave Cinemas"
MV_378,"Thank least look ago",Romance,Hindi,119,4.8,"2019-06-21 0:00:00","What themselves include affect sound. Consider use assume board result that now.
College then month population. Event certainly movie reduce. System four major begin news along.","Wave Cinemas"
MV_379,"Will several",Comedy,Malayalam,150,6.3,"2004-11-22 0:00:00","North leg bad business begin understand. Add rich recent you increase per official.
Film sell want into vote around. Lead item modern someone.","Wave Cinemas"
MV_380,"Cup live member",Comedy,Bengali,142,6.5,"2006-02-16 0:00:00","Term color decide miss join. Process people keep three. Act visit agent nature executive green.","Wave Cinemas"
MV_381,"Win officer during leader",Action,Tamil,135,3.7,"2002-09-24 0:00:00","Information necessary miss travel loss. Standard quality station. Every key you.
Positive condition unit house employee add industry. Something sit opportunity seat color plan value until.","Wave Cinemas"
MV_382,"Arm country her",Comedy,Telugu,172,7.3,"2017-03-03 0:00:00","Adult herself painting. Conference upon cause almost fill team let. Officer several try beat watch deep.
Easy toward name point strong mission.","Wave Cinemas"
MV_383,"Look laugh suggest admit",Sci-Fi,Bengali,93,5,"2012-10-11 0:00:00","Away culture man return. Arrive common kind language above.
Write gas top work over system blood possible. Attention lot reach bar modern.","Wave Cinemas"
MV_384,"Situation group",Drama,Malayalam,103,3.2,"2017-05-02 0:00:00","Million minute continue claim eight. Water down kid whose perform per market. Safe such catch once apply.","Wave Cinemas"
MV_385,"Very leave",Horror,English,141,6.4,"2012-06-17 0:00:00","Make detail how book. Present major camera brother window reality. Claim travel soldier rich throw this summer. Fill occur floor total view trade foreign.","Wave Cinemas"
MV_386,"Watch ground here myself",Horror,Hindi,152,6.9,"2018-05-03 0:00:00","Behind necessary her land fund read. Building election similar site.
Deal occur visit western run east.
Bag audience enough recognize. Accept sense task tough certainly everything I.","Wave Cinemas"
MV_387,"Whatever exist maybe",Drama,Bengali,144,4.7,"2021-07-05 0:00:00","Cut thing can seat trade hour break. Fall drop ever some others purpose.","Wave Cinemas"
MV_388,"Suddenly ten",Action,Kannada,151,7.3,"2016-11-12 0:00:00","Door hour leg attack alone. Must rest impact by none operation.
Throw grow animal statement. Able goal how daughter now.
Or front leave something stop scientist agree.","Wave Cinemas"
MV_389,"Full fast",Thriller,English,178,3.2,"2011-08-26 0:00:00","Heavy picture believe painting. Either to son land debate continue remain.
Seat medical want continue. Hundred remain win party.
Soon daughter relate born customer wall. Range left above issue.","Wave Cinemas"
MV_390,"What culture",Drama,Kannada,102,8.5,"2020-10-16 0:00:00","Create stock policy art. Suddenly away expert space heart. Store reduce subject let we economy tend.","Wave Cinemas"
MV_391,"Tell miss",Horror,Kannada,155,3.2,"2015-12-14 0:00:00","Buy house involve region. Attack have Republican account throughout serve resource occur. Lead maintain new camera ok detail expect.
Marriage station executive act for without start with.","Wave Cinemas"
MV_392,"Family first down",Drama,Telugu,153,8.6,"2017-02-25 0:00:00","Life federal call education.
Join many offer area. Which impact interview collection month wind ago.
Order leg listen most. Turn no there work you parent year. Throw wonder travel produce.","Wave Cinemas"
MV_393,Fast,Horror,Telugu,151,5.5,"2007-08-10 0:00:00","Ever nor assume board idea upon. Particular book there while red add federal.
More live debate perform. Heavy write trial sound.","Wave Cinemas"
MV_394,"Ten talk room",Comedy,Tamil,140,8.6,"2014-11-04 0:00:00","Beat form three never. Wall culture statement girl around. Four party worker media offer ready.
Activity see rather everybody since. Too suddenly physical painting half.","Wave Cinemas"
MV_395,Need,Thriller,English,106,5.1,"2002-02-21 0:00:00","Item news operation day team begin. Use husband value certainly whether worker property. Day kitchen out a.
Early also big. Exactly style member hope home. Again scientist listen appear.","Wave Cinemas"
MV_396,"Friend speech",Sci-Fi,Telugu,174,5.1,"2011-09-24 0:00:00","All rate such the southern area see. Fight special certainly hold. Air easy again.","Wave Cinemas"
MV_397,"Information although",Horror,Tamil,157,7.2,"2015-11-01 0:00:00","Same interesting month image. Plant agency note. Still environmental bank specific.
Strategy despite whose machine. Another health development water.","Wave Cinemas"
MV_398,"Loss sometimes way century",Romance,Hindi,159,7.6,"2002-08-07 0:00:00","Small thus attention PM age. Exist plant protect responsibility work attorney alone.
Summer treatment authority treatment way year. Class toward skin night. Yeah structure rather clearly.","Wave Cinemas"
